x,y,预订任务限额,预订任务开始时间,信誉值
22.764935,114.084304,5.0,7:15:00,19.9231
22.80565,113.740898,2.0,7:21:00,19.9231
23.037027,113.79748700000002,9.0,7:54:00,19.9231
23.020851999999998,113.98448400000001,5.0,7:12:00,19.9231
22.915173,113.980395,5.0,7:09:00,19.9231
22.935573,113.63646899999999,5.0,7:12:00,19.9231
22.768697,113.79891200000002,2.0,7:39:00,19.9231
23.031772,114.092653,4.0,6:51:00,19.9231
22.976751,113.76021200000001,9.0,7:54:00,19.9231
22.954992999999998,113.91126399999999,6.0,7:09:00,19.9231
22.813272,114.09022900000001,6.0,6:48:00,19.9231
22.937475,113.712295,8.0,7:24:00,19.9231
23.106108,113.97323999999999,6.0,6:42:00,19.9231
22.897119,113.852208,5.0,7:03:00,19.9231
22.768174,113.799205,2.0,7:39:00,19.9231
22.770692,113.78921499999998,2.0,7:42:00,19.9231
22.959629999999997,113.700828,6.0,7:45:00,19.9231
22.733944,114.11654399999999,4.0,7:51:00,19.9231
22.814651,113.793246,2.0,7:21:00,19.9231
22.840164,114.20016799999999,8.0,6:42:00,19.9231
23.041114999999998,114.01383600000001,5.0,6:57:00,19.9231
22.954792,113.920758,5.0,7:15:00,19.9231
23.052802,113.75171,9.0,7:48:00,19.9231
22.832463,113.680066,2.0,6:54:00,19.9231
22.900153,113.863877,5.0,6:57:00,19.9231
23.12442,113.885572,13.0,6:57:00,19.9231
22.775498000000002,113.75773400000001,2.0,7:45:00,19.9231
22.806587,113.837543,3.0,7:39:00,19.9231
22.829263,113.812398,2.0,7:24:00,19.9231
22.92664,113.983376,4.0,7:09:00,19.9231
22.732519,114.13531299999998,4.0,7:51:00,19.9231
23.055013,113.744351,8.0,7:51:00,19.9231
22.799160999999998,114.08238899999999,6.0,6:48:00,19.9231
22.93524,113.712423,8.0,7:24:00,19.9231
23.023463,113.74724599999999,8.0,8:00:00,19.9231
23.035179,113.799057,9.0,7:54:00,19.9231
23.06617,113.718616,8.0,7:36:00,19.9231
22.729495,114.204233,7.0,7:39:00,19.9231
22.91217,113.62171599999999,5.0,7:03:00,19.9231
23.112146,113.79086000000001,10.0,7:27:00,19.9231
22.831608,114.11340200000001,6.0,6:45:00,19.9231
22.997915,113.897973,11.0,7:03:00,19.9231
22.739625,114.161596,6.0,7:15:00,19.9231
23.104526999999997,113.867865,9.0,7:18:00,19.9231
23.044151,113.780224,10.0,7:39:00,19.9231
22.825356,113.73625700000001,2.0,7:15:00,19.9231
22.985615,113.95399599999999,5.0,7:15:00,19.9231
22.972278,114.03542900000001,5.0,7:03:00,19.9231
22.898636,113.92308799999999,4.0,7:12:00,19.9231
23.046573000000002,113.786543,9.0,7:48:00,19.9231
23.010499,114.02241599999999,5.0,7:06:00,19.9231
23.012182,113.71556000000001,7.0,8:00:00,19.9231
23.032352,113.885701,11.0,7:12:00,19.9231
22.852086,113.72698000000001,2.0,7:15:00,19.9231
23.011314000000002,114.10210900000001,6.0,6:48:00,19.9231
22.961579,113.67718,5.0,7:39:00,19.9231
22.974823999999998,113.988868,4.0,7:09:00,19.9231
22.926663,113.93544399999999,5.0,7:09:00,19.9231
22.954846,113.935392,5.0,7:12:00,19.9231
22.799794,113.67303999999999,2.0,6:54:00,19.9231
22.961275,113.88979199999999,9.0,7:00:00,19.9231
23.055543,113.54886200000001,2.0,7:12:00,19.9231
23.037388,113.784323,10.0,7:45:00,19.9231
23.074947,113.696184,7.0,7:30:00,19.9231
22.801112,114.072281,6.0,6:48:00,19.9231
22.814671,113.795105,2.0,7:21:00,19.9231
23.092249,113.82953,9.0,7:36:00,19.9231
23.093876,113.784144,10.0,7:30:00,19.9231
23.027348999999997,114.05203,4.0,6:51:00,19.9231
23.070079,113.878506,12.0,7:06:00,19.9231
22.771301,113.79212,2.0,7:42:00,19.9231
22.895069,113.634534,5.0,7:06:00,19.9231
22.960469,114.04255,4.0,7:03:00,19.9231
22.905706,113.81943600000001,6.0,6:57:00,19.9231
22.984607999999998,113.95564399999999,5.0,7:15:00,19.9231
22.811372,113.796521,2.0,7:18:00,19.9231
22.953944,113.97726100000001,4.0,7:12:00,19.9231
22.998147,113.92358600000001,7.0,7:15:00,19.9231
22.932349,113.87006399999999,9.0,6:54:00,19.9231
22.917688000000002,114.090245,4.0,7:06:00,19.9231
22.920828,113.66776100000001,5.0,7:21:00,19.9231
22.815166,114.16122,8.0,6:42:00,19.9231
22.813131,113.693021,2.0,6:54:00,19.9231
22.772376,114.07461,6.0,7:00:00,19.9231
23.039386999999998,113.749698,9.0,7:48:00,19.9231
22.849592,113.70995400000001,2.0,7:06:00,19.9231
23.013723000000002,113.76786100000001,9.0,7:51:00,19.9231
22.913478,114.00721499999999,5.0,7:03:00,19.9231
22.813916,113.81585,2.0,7:36:00,19.9231
23.091486,113.733677,8.0,7:33:00,19.9231
23.018409,113.931099,7.0,7:12:00,19.9231
23.061404,113.745668,9.0,7:45:00,19.9231
22.857311,114.16751000000001,6.0,6:42:00,19.9231
22.745632,114.132189,4.0,7:30:00,19.9231
23.039652,113.79375700000001,9.0,7:48:00,19.9231
22.821741,113.796559,2.0,7:18:00,19.9231
22.996230999999998,113.842775,8.0,7:39:00,19.9231
22.849609,113.63510500000001,3.0,6:54:00,19.9231
22.845934,113.677471,2.0,7:03:00,19.9231
22.921877,113.97055900000001,4.0,7:09:00,19.9231
22.797837,113.7765,2.0,7:33:00,19.9231
23.047683,113.965833,4.0,7:09:00,19.9231
22.799248000000002,113.734852,2.0,7:18:00,19.9231
22.828959,114.21906499999999,9.0,6:54:00,19.9231
22.988497,114.020475,5.0,7:03:00,19.9231
23.031403,113.99833600000001,5.0,7:00:00,19.9231
22.747349,114.11388999999998,4.0,7:39:00,19.9231
23.028009,113.92496299999999,7.0,7:09:00,19.9231
22.823346,114.190013,9.0,6:48:00,19.9231
22.979523,113.868991,11.0,7:18:00,19.9231
22.926757000000002,113.931721,5.0,7:06:00,19.9231
22.778333,114.041517,4.0,7:06:00,19.9231
23.041145999999998,113.79338700000001,9.0,7:48:00,19.9231
22.861333,112.713124,9.0,6:30:00,19.9231
22.862543,113.14044299999999,9.0,6:45:00,19.9231
23.097502,112.98328899999998,8.0,6:51:00,19.9231
23.206301,113.090166,8.0,6:48:00,19.9231
22.783929,113.280208,28.0,6:39:00,19.9231
23.176257,112.84428999999999,5.0,6:42:00,19.9231
23.044895999999998,113.13424499999999,8.0,8:00:00,19.9231
23.028507,113.205598,6.0,8:00:00,19.9231
22.95841,113.083468,7.0,8:00:00,19.9231
22.870735,113.070645,8.0,6:51:00,19.9231
23.031824,113.131483,1.0,6:36:00,19.9231
23.199288,112.862711,7.0,6:39:00,19.9231
23.044966,113.070853,8.0,8:00:00,19.9231
22.828449,113.186879,20.0,6:39:00,19.9231
22.957645,113.046727,1.0,6:33:00,19.9231
22.90844,113.084222,9.0,7:09:00,19.9231
22.851031,113.20891599999999,18.0,6:48:00,19.9231
22.945842000000003,112.99248500000002,9.0,6:54:00,19.9231
22.886559,112.815505,25.0,6:33:00,19.9231
22.865052,113.012977,3.0,6:51:00,19.9231
23.218288,113.124721,5.0,6:45:00,19.9231
22.924001999999998,113.078846,9.0,7:24:00,19.9231
23.10474,113.18596200000002,5.0,8:00:00,19.9231
23.064156,113.13263500000001,8.0,8:00:00,19.9231
22.946046,113.09337099999999,8.0,8:00:00,19.9231
23.018008,112.928569,6.0,6:42:00,19.9231
23.062639,113.08575400000001,8.0,8:00:00,19.9231
23.081462,112.96396299999999,7.0,6:51:00,19.9231
23.158548,113.097191,8.0,7:00:00,19.9231
22.890848000000002,112.90803500000001,14.0,6:36:00,19.9231
22.910516,113.222848,13.0,7:03:00,19.9231
22.837338,113.269796,22.0,6:42:00,19.9231
23.217125,113.193624,5.0,8:00:00,19.9231
23.035598,113.072124,8.0,8:00:00,19.9231
23.131878,113.15231399999999,6.0,8:00:00,19.9231
22.950557999999997,113.200507,8.0,7:48:00,19.9231
22.746692000000003,113.269884,21.0,6:48:00,19.9231
23.20048,113.126703,6.0,6:51:00,19.9231
22.811849,113.14518100000001,9.0,6:45:00,19.9231
23.054558,113.077375,8.0,8:00:00,19.9231
23.187784,113.17170300000001,5.0,8:00:00,19.9231
22.976627,113.22483899999999,4.0,8:00:00,19.9231
23.045332000000002,113.17738700000001,5.0,8:00:00,19.9231
22.861972,113.174019,14.0,6:45:00,19.9231
23.176661,113.01038899999999,10.0,6:36:00,19.9231
23.029895,113.18301000000001,7.0,8:00:00,19.9231
23.031897,113.198752,5.0,8:00:00,19.9231
23.063001,112.952244,5.0,6:48:00,19.9231
23.038439999999998,113.124528,8.0,8:00:00,19.9231
23.242116,113.113577,9.0,6:33:00,19.9231
23.1013,113.185484,5.0,8:00:00,19.9231
23.11445,113.186448,5.0,8:00:00,19.9231
23.068396,113.18246,5.0,8:00:00,19.9231
23.039637,113.11353500000001,1.0,6:36:00,19.9231
22.966175,113.092774,8.0,8:00:00,19.9231
22.849746,113.011734,3.0,6:45:00,19.9231
23.091763,113.003852,8.0,6:54:00,19.9231
23.067007999999998,112.967578,6.0,6:51:00,19.9231
22.905480999999998,113.09496000000001,9.0,7:03:00,19.9231
22.922027,113.22958999999999,13.0,7:00:00,19.9231
22.77301,113.262919,23.0,6:45:00,19.9231
22.896957999999998,113.04681699999999,9.0,6:54:00,19.9231
22.873854,113.08045800000001,8.0,6:51:00,19.9231
23.09287,113.196772,5.0,8:00:00,19.9231
22.833412,113.222219,22.0,6:42:00,19.9231
23.187310999999998,113.15181000000001,7.0,7:27:00,19.9231
23.181887,112.963401,5.0,6:45:00,19.9231
22.918387,113.083775,10.0,7:18:00,19.9231
23.041151,113.116029,8.0,8:00:00,19.9231
23.028548999999998,113.108267,8.0,8:00:00,19.9231
23.140438,113.029602,10.0,6:48:00,19.9231
23.03649,113.151936,7.0,8:00:00,19.9231
23.049063,113.162249,6.0,8:00:00,19.9231
23.256482000000002,113.15793400000001,6.0,7:00:00,19.9231
23.024469,113.12324199999999,8.0,8:00:00,19.9231
22.787910999999998,113.123442,11.0,6:39:00,19.9231
23.089051,112.953818,6.0,6:48:00,19.9231
22.882888,113.07976599999999,7.0,6:54:00,19.9231
23.181886,112.960073,5.0,6:45:00,19.9231
22.875004,112.960342,4.0,6:42:00,19.9231
22.841984,112.62374299999999,7.0,6:30:00,19.9231
23.146479,113.16745,5.0,8:00:00,19.9231
23.025707,113.20128700000001,7.0,8:00:00,19.9231
23.159015,113.175273,5.0,8:00:00,19.9231
23.078122,113.106922,8.0,8:00:00,19.9231
22.992380999999998,113.20544299999999,6.0,8:00:00,19.9231
22.907445000000003,113.166922,13.0,7:03:00,19.9231
23.279771,112.95281999999999,7.0,6:30:00,19.9231
23.047825,112.892575,5.0,6:36:00,19.9231
23.032175,113.058428,8.0,8:00:00,19.9231
23.146420000000003,112.964127,6.0,6:51:00,19.9231
23.119823,113.20946299999999,5.0,8:00:00,19.9231
22.841116,114.108676,6.0,6:51:00,19.5432
22.925371,112.924259,13.0,6:39:00,19.5432
23.001247,113.07296699999999,8.0,8:00:00,19.5432
23.037019,113.134502,8.0,8:00:00,19.5432
22.547082999999997,113.96373700000001,4.0,8:00:00,18.5175
22.623677,114.117077,3.0,8:00:00,18.3667
22.519363000000002,113.920024,4.0,8:00:00,18.261
23.585306,113.524752,11.0,6:51:00,17.9308
23.1972,113.341247,4.0,8:00:00,17.9066
23.264825,113.78339,2.0,6:54:00,17.8619
23.378745000000002,113.451695,3.0,7:06:00,17.6769
23.235479,113.310501,4.0,8:00:00,17.4307
22.989233,114.01556299999999,5.0,8:00:00,17.3502
22.840749,113.71392800000001,2.0,8:00:00,16.6889
23.019999,113.304801,4.0,8:00:00,15.8772
22.771888,114.08736599999999,5.0,8:00:00,15.8198
23.114535,113.359365,1.0,8:00:00,15.7373
23.113707,113.194624,5.0,8:00:00,15.1603
22.620784,114.14239599999999,3.0,8:00:00,14.888
23.233479,113.273647,4.0,8:00:00,13.9462
23.165246,113.229868,4.0,8:00:00,13.5709
22.947582999999998,113.155394,7.0,8:00:00,13.1511
23.552925,113.59388,11.0,6:57:00,13.0081
23.006204999999998,113.125956,6.0,8:00:00,12.9003
23.109573,113.189996,4.0,8:00:00,12.2308
23.103535,113.23946699999999,3.0,8:00:00,11.5443
23.115734,113.28456499999999,3.0,8:00:00,11.5341
22.662717,113.868257,3.0,8:00:00,11.4122
22.715165,114.16351,3.0,8:00:00,11.3608
22.711769,114.233943,5.0,8:00:00,11.0655
23.179126999999998,113.232607,3.0,8:00:00,10.9577
22.959082000000002,113.688505,4.0,8:00:00,10.8986
23.046120000000002,113.77028999999999,7.0,8:00:00,10.2849
23.179389999999998,113.232624,3.0,8:00:00,9.9616
22.677595999999998,113.943079,1.0,6:54:00,8.9832
23.11535,113.287375,2.0,8:00:00,8.0595
23.138009,113.33994799999999,3.0,8:00:00,8.0586
22.648431,114.025186,1.0,8:00:00,7.7362
23.189477,112.9031,3.0,7:00:00,7.5925
23.346159,113.291179,3.0,8:00:00,7.5268
22.934163,113.661179,4.0,8:00:00,7.4288
23.197974,113.362159,2.0,8:00:00,7.4166
23.207299,113.219847,3.0,8:00:00,6.4138
22.732854999999997,113.913579,1.0,8:00:00,6.3409
23.095291,113.268316,2.0,8:00:00,6.0877
22.751659,113.79821499999998,1.0,8:00:00,5.9769
23.005873,113.94186299999998,3.0,8:00:00,5.9769
23.132753,113.389921,2.0,8:00:00,5.6317
22.541892999999998,114.10476899999999,2.0,8:00:00,5.6198
22.783063000000002,113.883553,1.0,8:00:00,5.5463
22.801885000000002,113.80919399999999,1.0,8:00:00,5.4222
23.140609,113.27663799999999,2.0,8:00:00,4.9808
22.736689000000002,114.01450700000001,1.0,8:00:00,4.8502
23.114157000000002,113.86151699999999,4.0,8:00:00,4.7742
23.076772000000002,113.285325,2.0,8:00:00,4.6652
23.185425,113.328208,2.0,8:00:00,4.2748
23.081575,113.255523,2.0,8:00:00,4.2743
22.9547,113.380502,1.0,8:00:00,4.2255
22.838986,113.19525,10.0,7:21:00,4.2092
23.235565,113.31333799999999,2.0,8:00:00,4.1743
23.114962,113.55064399999999,1.0,7:57:00,4.1494
22.616369,114.169655,2.0,8:00:00,4.0
22.943723000000002,113.092554,3.0,8:00:00,4.0
23.136097,113.39152299999999,1.0,8:00:00,3.9846
23.081941,113.34014499999999,2.0,8:00:00,3.9846
22.688487,113.95085700000001,1.0,8:00:00,3.9846
22.538541,114.017808,1.0,8:00:00,3.9846
23.151366,113.33294,2.0,8:00:00,3.9846
22.981142000000002,113.31948200000001,2.0,8:00:00,3.9846
22.642198,114.057303,1.0,8:00:00,3.9846
23.202876999999997,113.22400400000001,2.0,8:00:00,3.9846
23.135026999999997,113.391975,1.0,8:00:00,3.9846
23.093529999999998,113.97741,2.0,8:00:00,3.9846
22.900134,112.901647,6.0,6:51:00,3.9846
22.99176,113.88425900000001,5.0,8:00:00,3.8779
22.594962,114.131239,1.0,8:00:00,3.7533
22.691853,113.793094,1.0,8:00:00,3.4315
22.567707000000002,114.119228,1.0,8:00:00,3.1214
23.114022,113.287397,1.0,8:00:00,3.0446
23.12621,113.26443700000002,1.0,8:00:00,2.1046
23.262857,113.362453,1.0,8:00:00,2.1046
23.1394,113.32956399999999,1.0,8:00:00,2.0332
22.653325,114.055072,1.0,8:00:00,2.0
23.150466,113.2571,1.0,8:00:00,2.0
23.142575,113.459695,1.0,8:00:00,2.0
22.666216,113.870892,1.0,8:00:00,2.0
22.591455,113.85078,2.0,8:00:00,2.0
22.557764000000002,114.053106,1.0,8:00:00,2.0
23.176335,113.27851399999999,1.0,8:00:00,2.0
23.046553,113.380583,1.0,8:00:00,2.0
22.567335,114.04992800000001,1.0,8:00:00,2.0
22.595979999999997,114.12226100000001,1.0,8:00:00,2.0
22.604491,113.88464599999999,1.0,8:00:00,2.0
22.546566000000002,113.91915800000001,1.0,8:00:00,2.0
23.119892999999998,113.37903899999999,1.0,8:00:00,2.0
23.027139000000002,113.32524099999999,1.0,8:00:00,2.0
22.762004,113.884499,1.0,8:00:00,2.0
22.719648,114.217649,2.0,8:00:00,2.0
23.178014,113.27132399999999,1.0,8:00:00,2.0
22.740831,113.830542,1.0,8:00:00,2.0
22.640204,114.19103999999999,2.0,8:00:00,2.0
22.735581,114.021474,1.0,8:00:00,2.0
22.678720000000002,114.00856,1.0,8:00:00,2.0
22.682929,114.375702,1.0,7:45:00,2.0
23.254538,113.280497,1.0,8:00:00,2.0
22.643088,114.077496,1.0,8:00:00,2.0
23.32926,113.23561399999998,2.0,8:00:00,2.0
23.113186,113.456276,1.0,8:00:00,2.0
22.692526,113.808621,1.0,8:00:00,2.0
22.692010999999997,113.935795,1.0,8:00:00,2.0
22.877694,113.313253,4.0,8:00:00,2.0
22.95994,113.346143,1.0,8:00:00,2.0
22.676616,114.01923799999999,1.0,8:00:00,2.0
23.367849,113.37240600000001,1.0,8:00:00,2.0
22.696592000000003,114.08052099999999,1.0,8:00:00,2.0
22.688898000000002,113.941172,1.0,8:00:00,2.0
23.129741,113.46665700000001,1.0,8:00:00,2.0
22.753612,114.38712199999999,2.0,8:00:00,2.0
22.648044,113.84136799999999,1.0,8:00:00,2.0
23.09828,113.326104,1.0,8:00:00,2.0
22.590931,113.87206200000001,1.0,8:00:00,2.0
23.292381,113.84048700000001,1.0,6:54:00,2.0
23.2046,113.43234299999999,1.0,8:00:00,2.0
22.761395999999998,114.370497,2.0,7:57:00,2.0
23.126289,113.42732,1.0,8:00:00,2.0
22.614869,114.122876,1.0,8:00:00,2.0
22.758745,114.25131,2.0,8:00:00,2.0
23.198481,113.410804,1.0,8:00:00,2.0
22.762562,113.829352,1.0,8:00:00,2.0
23.5633,113.475857,1.0,6:36:00,2.0
22.55392,114.096056,1.0,8:00:00,2.0
22.571959,114.061668,1.0,8:00:00,2.0
23.136125,113.260912,1.0,8:00:00,2.0
22.966192000000003,114.139648,2.0,6:57:00,2.0
22.981998,114.00227199999999,1.0,8:00:00,2.0
23.11394,113.84069099999999,3.0,8:00:00,2.0
23.061539,113.819426,3.0,8:00:00,2.0
23.046685,113.787325,3.0,8:00:00,2.0
23.039433,113.973821,2.0,8:00:00,2.0
22.948656,113.857529,3.0,8:00:00,2.0
23.120339,113.823403,3.0,8:00:00,2.0
22.937492000000002,113.67509199999999,2.0,8:00:00,2.0
22.986327,113.912095,2.0,8:00:00,2.0
23.115301000000002,113.762285,3.0,8:00:00,2.0
22.820322,113.985404,1.0,8:00:00,2.0
22.83517,114.198,2.0,7:45:00,2.0
23.076061,113.733896,3.0,8:00:00,2.0
23.066181,114.02286699999999,1.0,8:00:00,2.0
22.922345999999997,113.928126,2.0,8:00:00,2.0
23.049183,113.780553,3.0,8:00:00,2.0
23.027713000000002,114.03121499999999,2.0,8:00:00,2.0
22.785018,113.787249,1.0,8:00:00,2.0
22.928182999999997,113.739975,2.0,8:00:00,2.0
22.808677,114.14748999999999,2.0,8:00:00,2.0
23.058885999999998,113.791876,3.0,8:00:00,2.0
22.862789000000003,114.12038600000001,2.0,8:00:00,2.0
22.827092999999998,113.69158600000002,1.0,8:00:00,2.0
22.814335999999997,113.68044099999999,1.0,8:00:00,2.0
23.01484,113.93351799999999,2.0,8:00:00,2.0
22.79587,113.796218,1.0,8:00:00,2.0
23.181584,113.211855,1.0,8:00:00,2.0
22.825403,113.274805,8.0,7:12:00,2.0
23.033969,113.0551,3.0,8:00:00,2.0
23.042645999999998,113.15652,2.0,8:00:00,2.0
22.849891,113.264191,5.0,7:39:00,2.0
22.777089,113.253881,9.0,7:15:00,2.0
23.081293,113.18356299999999,2.0,8:00:00,2.0
22.953825,113.083441,2.0,8:00:00,2.0
23.116301,112.86928200000001,1.0,7:21:00,2.0
23.064088,113.11191399999998,3.0,8:00:00,2.0
22.894358999999998,112.88460500000001,5.0,6:51:00,2.0
23.12433,113.10948300000001,2.0,8:00:00,2.0
23.184704,112.86816999999999,1.0,7:06:00,2.0
22.837311,113.257526,7.0,7:24:00,2.0
22.788347,113.820687,1.0,8:00:00,1.9923
22.642329,113.94091399999999,1.0,8:00:00,1.9923
22.550191,114.04575600000001,1.0,8:00:00,1.9923
23.165025,113.494401,1.0,8:00:00,1.9923
22.648168,113.934028,1.0,8:00:00,1.9923
23.175625,113.472175,1.0,8:00:00,1.9923
22.669112,114.136192,1.0,8:00:00,1.9923
23.268087,113.301635,1.0,8:00:00,1.9923
23.088394,113.33006100000001,1.0,8:00:00,1.9923
23.077559,113.26935900000001,1.0,8:00:00,1.9923
23.042548,113.281709,1.0,8:00:00,1.9923
23.128426,113.60633600000001,2.0,7:27:00,1.9923
22.743525,114.01973600000001,1.0,8:00:00,1.9923
22.735774,113.8453,1.0,8:00:00,1.9923
22.677719,114.31940800000001,2.0,8:00:00,1.9923
23.045783,113.31895700000001,1.0,8:00:00,1.9923
23.13433,113.32526100000001,1.0,8:00:00,1.9923
23.092579,113.326677,1.0,8:00:00,1.9923
22.762143,113.80874299999999,1.0,8:00:00,1.9923
23.080988,113.33910900000001,1.0,8:00:00,1.9923
22.810679,113.84865900000001,1.0,8:00:00,1.9923
22.615443,114.125244,1.0,8:00:00,1.9923
23.145345000000002,113.324224,1.0,8:00:00,1.9923
22.668722,114.03151499999998,1.0,8:00:00,1.9923
23.119504,113.34438,1.0,8:00:00,1.9923
23.132648,113.437797,1.0,8:00:00,1.9923
23.047881,113.453861,1.0,8:00:00,1.9923
23.200882,113.267982,1.0,8:00:00,1.9923
22.721676000000002,113.921097,1.0,8:00:00,1.9923
22.701442999999998,114.34733200000001,2.0,8:00:00,1.9923
22.609817,114.13073200000001,1.0,8:00:00,1.9923
23.171964000000003,113.496133,1.0,8:00:00,1.9923
23.02919,113.331874,1.0,8:00:00,1.9923
23.152881,113.369335,1.0,8:00:00,1.9923
23.396451000000003,113.215319,3.0,8:00:00,1.9923
22.67529,114.026051,1.0,8:00:00,1.9923
22.800291,113.915077,1.0,8:00:00,1.9923
22.555842000000002,114.13138899999998,1.0,8:00:00,1.9923
23.124553,113.32784099999999,1.0,8:00:00,1.9923
22.743681,113.83807900000001,1.0,8:00:00,1.9923
23.149271,113.29508899999999,1.0,8:00:00,1.9923
23.299863000000002,113.35163999999999,2.0,8:00:00,1.9923
23.146261,113.227406,2.0,8:00:00,1.9923
23.203257999999998,113.22965500000001,1.0,8:00:00,1.9923
22.803577999999998,113.88048,1.0,8:00:00,1.9923
22.741117000000003,114.04134199999999,1.0,8:00:00,1.9923
23.209231,113.55548700000001,1.0,7:36:00,1.9923
23.238443,113.285521,1.0,8:00:00,1.9923
22.921528,113.37898,2.0,8:00:00,1.9923
22.69373,114.057432,1.0,8:00:00,1.9923
23.25202,113.264606,1.0,8:00:00,1.9923
23.215301999999998,113.336174,1.0,8:00:00,1.9923
22.701362,114.00043899999999,1.0,8:00:00,1.9923
23.096097,113.381176,1.0,8:00:00,1.9923
23.366579,113.399901,2.0,7:48:00,1.9923
23.108882,113.57836299999998,1.0,7:45:00,1.9923
22.921637,113.378999,2.0,8:00:00,1.9923
22.696556,113.845161,1.0,8:00:00,1.9923
22.494063,113.939516,1.0,8:00:00,1.9923
23.147686,113.255173,1.0,8:00:00,1.9923
23.014966,113.330859,1.0,8:00:00,1.9923
23.152359,113.235196,2.0,8:00:00,1.9923
23.199756,113.22768899999998,1.0,8:00:00,1.9923
22.619811,113.849949,2.0,8:00:00,1.9923
22.726269,113.920876,1.0,8:00:00,1.9923
22.685402,113.988473,1.0,8:00:00,1.9923
22.74019,113.92159699999999,1.0,8:00:00,1.9923
23.081526,113.21900500000001,1.0,8:00:00,1.9923
23.209195,113.247869,1.0,8:00:00,1.9923
22.595645,113.86796100000001,1.0,8:00:00,1.9923
23.101793,113.333964,1.0,8:00:00,1.9923
22.759714000000002,113.904866,1.0,8:00:00,1.9923
22.804594,113.880702,1.0,8:00:00,1.9923
22.955161,113.461607,2.0,7:33:00,1.9923
22.943258,113.41296799999999,1.0,8:00:00,1.9923
23.392431,113.226045,3.0,8:00:00,1.9923
23.26303,113.24348799999999,2.0,8:00:00,1.9923
23.273877,113.247424,2.0,8:00:00,1.9923
22.693583,114.36275400000001,1.0,8:00:00,1.9923
23.099167,113.26216200000002,1.0,8:00:00,1.9923
23.120488,113.37123799999999,1.0,8:00:00,1.9923
23.048057999999997,113.38718899999999,1.0,8:00:00,1.9923
23.029619,113.31778700000001,1.0,8:00:00,1.9923
22.652855,114.05538100000001,1.0,8:00:00,1.9923
23.392352,113.219908,3.0,8:00:00,1.9923
22.751922,113.57805800000001,3.0,6:51:00,1.9923
22.697844,113.81598500000001,1.0,8:00:00,1.9923
22.721198,114.077826,1.0,8:00:00,1.9923
22.527525,113.933356,1.0,8:00:00,1.9923
22.622626,114.1638,1.0,8:00:00,1.9923
23.166063,113.242496,2.0,8:00:00,1.9923
23.469043,113.16289599999999,3.0,7:45:00,1.9923
22.546174,113.976207,1.0,8:00:00,1.9923
22.540824,113.92263899999999,1.0,8:00:00,1.9923
22.671491,113.920377,1.0,8:00:00,1.9923
22.730032,114.065075,1.0,8:00:00,1.9923
22.803059,113.881091,1.0,8:00:00,1.9923
22.582286,113.88984199999999,1.0,8:00:00,1.9923
22.892953,113.410004,2.0,7:54:00,1.9923
22.537432,113.926899,1.0,8:00:00,1.9923
23.155817000000003,113.37896599999999,1.0,8:00:00,1.9923
22.568373,114.10263300000001,1.0,8:00:00,1.9923
23.100669,113.350425,1.0,8:00:00,1.9923
23.112882,113.229895,1.0,8:00:00,1.9923
22.956544,113.411829,1.0,8:00:00,1.9923
22.808094,113.897042,1.0,8:00:00,1.9923
23.110039,113.473598,1.0,8:00:00,1.9923
22.699153,113.945862,1.0,8:00:00,1.9923
23.167896,113.390573,1.0,8:00:00,1.9923
22.622822,114.031131,1.0,8:00:00,1.9923
23.374725,113.210067,3.0,8:00:00,1.9923
22.978270000000002,113.35543,1.0,8:00:00,1.9923
23.466244,113.36888300000001,1.0,7:00:00,1.9923
22.545679,114.133723,1.0,8:00:00,1.9923
22.613007,114.129267,1.0,8:00:00,1.9923
22.964789,113.431002,1.0,8:00:00,1.9923
22.996967,113.355869,1.0,8:00:00,1.9923
22.562913,114.10598300000001,1.0,8:00:00,1.9923
22.593345000000003,113.99038200000001,1.0,8:00:00,1.9923
22.667422,114.00305,1.0,8:00:00,1.9923
23.06335,113.316799,1.0,8:00:00,1.9923
23.058123000000002,113.20989399999999,1.0,8:00:00,1.9923
23.141363000000002,113.27571499999999,1.0,8:00:00,1.9923
23.339706,113.30541699999999,2.0,8:00:00,1.9923
22.654059,114.040726,1.0,8:00:00,1.9923
23.214378,113.28693600000001,1.0,8:00:00,1.9923
22.65472,114.016713,1.0,8:00:00,1.9923
22.549971,114.131318,1.0,8:00:00,1.9923
23.258496,113.276614,1.0,8:00:00,1.9923
22.541455,114.091181,1.0,8:00:00,1.9923
22.621285999999998,113.87058200000001,1.0,8:00:00,1.9923
23.134027,113.38836299999998,1.0,8:00:00,1.9923
23.05402,113.87036599999999,3.0,8:00:00,1.9923
23.039768,113.71543999999999,3.0,8:00:00,1.9923
22.810973,113.72352,1.0,8:00:00,1.9923
22.823269,113.681592,1.0,8:00:00,1.9923
22.767689999999998,113.79866200000001,1.0,8:00:00,1.9923
22.769526000000003,114.10534799999999,2.0,8:00:00,1.9923
22.96937,113.767053,3.0,8:00:00,1.9923
22.761235,114.151974,2.0,8:00:00,1.9923
22.929345,113.66228999999998,2.0,8:00:00,1.9923
23.053698999999998,113.958475,1.0,8:00:00,1.9923
22.798648999999997,113.782269,1.0,8:00:00,1.9923
22.976325,114.085426,1.0,8:00:00,1.9923
22.801761,113.724562,1.0,8:00:00,1.9923
22.963595,113.678648,2.0,8:00:00,1.9923
